month,term,value,category,index,x,y,vy,vx,monthNum
2016-08-01,Breakup,5.09,mental health,1174,245.50873298513645,168.0732534131627,0.10624599674294893,-0.058045864191238535,1470009600000
2016-09-01,Breakup,6.93,mental health,1175,266.4964857398405,144.55050759453653,0.7399162447876344,0.06227286520222646,1472688000000
2016-10-01,Breakup,3.15,mental health,1176,276.7980746378548,145.52896867629752,0.6536396874254333,0.3478344986202639,1475280000000
2016-11-01,Breakup,5.4,mental health,1177,296.0996061886915,153.21683385965636,0.22305291915849942,0.3669714460180247,1477958400000
2016-12-01,Breakup,3.99,mental health,1178,300.3749994561843,154.98748954644898,-0.5140062696840582,-0.0980193297183897,1480550400000
2017-01-01,Breakup,5.53,mental health,1179,310.7005316608059,158.91324321490933,0.39870388237235127,-0.13947407388622868,1483228800000
2017-02-01,Breakup,4.97,mental health,1180,323.8424703224865,161.00253812767343,0.11416064437749437,-0.41102762858655545,1485907200000
2017-03-01,Breakup,5.58,mental health,1181,346.15211216632787,140.51942923527196,-0.1453123600902811,0.2879217152507154,1488326400000
2017-04-01,Breakup,3.87,mental health,1182,349.8266964141849,160.86525612932675,0.06357668293890092,-0.3803875967516871,1491004800000
2017-05-01,Breakup,5.04,mental health,1183,373.21397824483137,122.37588731044438,-0.20652826612743064,-0.13838901704187878,1493596800000
2017-06-01,Breakup,5.04,mental health,1184,376.66728868124216,144.85605950566523,-0.012851745178494458,-0.16661594999702894,1496275200000
2017-07-01,Breakup,5.59,mental health,1185,394.9853806621471,151.6781436397292,0.29273166746791346,0.1382756536844643,1498867200000
2017-08-01,Breakup,4.14,mental health,1186,400.3229353078339,126.68556948151678,0.03429809440123002,0.13219051997479622,1501545600000
2017-09-01,Breakup,3.92,mental health,1187,415.8474261552714,176.16369404525508,0.22377025732349137,0.14844203236807926,1504224000000
2017-10-01,Breakup,4.03,mental health,1188,440.94218436945863,158.40300940077861,-0.47404069634693197,-0.3809613786542118,1506816000000
2017-11-01,Breakup,4.34,mental health,1189,451.0671197980999,133.47959983195315,-0.07648541227210803,0.04800866472059371,1509494400000
2017-12-01,Breakup,6.16,mental health,1190,456.7168319404173,152.67703730791854,0.09349152540837424,-0.07284787623634352,1512086400000
2018-01-01,Breakup,5.41,mental health,1191,477.11872812065997,120.83899997011645,-0.08575364897284946,0.10643481027156011,1514764800000
2018-02-01,Breakup,4.16,mental health,1192,483.1526883343717,177.76300039057193,0.12445037006440557,0.02494577219410546,1517443200000
2018-03-01,Breakup,3.25,mental health,1193,494.2017460565145,147.78422620509258,0.05919137774078373,-0.5506930002944634,1519862400000
2018-04-01,Breakup,3.9,mental health,1194,518.6014751169058,132.60377973865025,-0.1269456591010038,0.07050186773616986,1522540800000
2018-05-01,Breakup,6.08,mental health,1195,529.3556873392384,157.02213827484005,0.15594342791286586,-0.15789027166769107,1525132800000
2018-06-01,Breakup,5.33,mental health,1196,544.0468810574483,119.26243407844473,-0.01744275554465956,0.02384632998638526,1527811200000
2018-07-01,Breakup,5.25,mental health,1197,555.4741581953571,141.18027676849383,-0.130029718237751,-0.03740930590150461,1530403200000
2018-08-01,Breakup,4.08,mental health,1198,565.0582059174766,132.37634194326353,-0.04653523105609865,0.10335344715503196,1533081600000
2018-09-01,Breakup,4.42,mental health,1199,582.5702902770346,128.53212981566477,-0.19665233824784947,-0.07688959094630374,1535760000000
2018-10-01,Breakup,4.28,mental health,1200,594.6611851888705,181.3976496173325,0.08517055707206066,-0.02168494485134746,1538352000000
2018-11-01,Breakup,6.85,mental health,1201,600.869997607398,141.16556126599733,0.2669470660782951,-0.2169302675364129,1541030400000
2018-12-01,Breakup,3.33,mental health,1202,616.3222109557543,154.45587075488197,-0.28375295034299775,0.08485864582528069,1543622400000
2019-01-01,Breakup,5.58,mental health,1203,628.8744668738887,153.7264990100895,0.13312295077694578,-0.035774287016033954,1546300800000
2019-02-01,Breakup,5.46,mental health,1204,643.5811337168861,138.7662922526122,-0.36456386329982027,0.20442607095068974,1548979200000
2019-03-01,Breakup,5.01,mental health,1205,654.7281625635665,154.56477665990366,-0.4173574692559316,-0.0017884257046461493,1551398400000
2019-04-01,Breakup,3.03,mental health,1206,669.4919466699547,168.27881873247193,0.006265344416315044,0.038959557784960665,1554076800000
2019-05-01,Breakup,6.2,mental health,1207,687.1009429221529,143.29613740523814,0.2942232126394477,-0.2080893805848172,1556668800000
2019-06-01,Breakup,4.85,mental health,1208,692.3923533633059,116.25432092014194,-0.31188951271435733,0.01371102980825326,1559347200000
2019-07-01,Breakup,6.03,mental health,1209,706.8441605390364,125.06367488071143,-0.21518808391299088,-0.018760644916264158,1561939200000
2019-08-01,Breakup,4.17,mental health,1210,717.8809112458963,124.872102967931,-0.26918479865999295,0.02391759570201584,1564617600000
2019-09-01,Breakup,6.75,mental health,1211,739.6376254355329,154.51752596894949,0.1657088873078806,0.04456520809870993,1567296000000
2019-10-01,Breakup,5.36,mental health,1212,754.4735081599417,123.9094089536695,0.09154021528485895,-0.06545044703230224,1569888000000
2019-11-01,Breakup,4.82,mental health,1213,765.1266096976199,177.67732766957758,0.08511313511132983,-0.11435598380165768,1572566400000
2019-12-01,Breakup,6.78,mental health,1214,778.4761948632369,174.44311156019043,0.10234842391916382,-0.044397569974627724,1575158400000
2020-01-01,Breakup,4.07,mental health,1215,791.0519339442329,113.87421132961174,-0.24389100577412465,-0.09373752697130028,1577836800000
2020-02-01,Breakup,7.59,mental health,1216,807.0751185931291,147.52753748947546,-0.20002223602492877,-0.14255757284305473,1580515200000
2020-03-01,Breakup,5.16,mental health,1217,820.4043854543388,109.42804612019296,-0.11341007155349359,-0.0005324962495250107,1583020800000
2020-04-01,Breakup,5.64,mental health,1218,829.3504520326709,159.35887482530762,0.2680995639804878,0.156904476719035,1585699200000
2020-05-01,Breakup,2.79,mental health,1219,842.276890126744,134.75158015331706,0.23742599879027798,0.17704162188526748,1588291200000
2020-06-01,Breakup,5.15,mental health,1220,852.2944203501535,114.56833487098847,-0.016354300961802005,0.20262417747026173,1590969600000
2020-07-01,Breakup,4.35,mental health,1221,871.5349019996669,185.60319402141036,0.15516877404588522,0.02110746590840341,1593561600000
2020-08-01,Breakup,5.04,mental health,1222,881.2027334708087,121.57187870078303,-0.20406058183658302,-0.03883701634469637,1596240000000
2020-09-01,Breakup,5.37,mental health,1223,891.6953550356865,126.26224277211699,-0.023830817305541242,0.1806682428334453,1598918400000
2020-10-01,Breakup,6.48,mental health,1224,904.1090024975975,174.4677684261055,0.14635706452725847,-0.0021308372075657346,1601510400000
2020-11-01,Breakup,4.04,mental health,1225,918.7450966009682,130.1582846192132,-0.34968963399700975,-0.0014373541315178151,1604188800000
2020-12-01,Breakup,5.03,mental health,1226,931.8708797982141,185.9336271993501,0.036402498990219447,0.0031848209909004052,1606780800000
2021-01-01,Breakup,4.21,mental health,1227,950.8286766296568,165.38269657689037,0.19013540924665537,0.12419841763116328,1609459200000
2021-02-01,Breakup,4.89,mental health,1228,961.2683418364387,140.00277293202296,0.3310610947204349,-0.34369955020980264,1612137600000
2021-03-01,Breakup,5.43,mental health,1229,971.2419889300531,171.96243285940844,0.08248496564517872,0.11103097520833008,1614556800000
2021-04-01,Breakup,7.19,mental health,1230,988.999679115328,112.15412580610024,-0.07482672813779523,-0.017928740859880717,1617235200000
2021-05-01,Breakup,7.75,mental health,1231,1010.7801357583286,153.7361670597023,0.00521434912180132,0.09460352918032272,1619827200000
2015-01-01,Bulimia,1.33,mental health,1232,-3.4099619561223755,144.06690959303356,0.18843972837892234,0.4708353547800975,1420070400000
2015-02-01,Bulimia,0.71,mental health,1233,9.64944178105887,156.0893141611214,0.13356914650744228,0.17215128717497344,1422748800000
2015-03-01,Bulimia,0.65,mental health,1234,24.346789817188053,169.77073982994136,-0.1364600872444201,-0.04905647347846101,1425168000000
2015-04-01,Bulimia,1.34,mental health,1235,38.38612282710558,156.96184076936265,0.31142656083883985,-0.23293466149659167,1427846400000
2015-05-01,Bulimia,0.65,mental health,1236,58.5078947049223,143.5491104286629,0.20600185257304413,-0.14493668072238988,1430438400000
2015-06-01,Bulimia,0.33,mental health,1237,62.42781179686731,124.08700178801868,-0.09775729333383303,0.03573413420344368,1433116800000
2015-07-01,Bulimia,0.97,mental health,1238,78.08608451829421,133.3288912649649,-0.09905114828936874,0.10210050223958508,1435708800000
2015-08-01,Bulimia,1.29,mental health,1239,93.90817060550776,161.422752888052,0.5094337388127436,0.0005669424403953349,1438387200000
2015-09-01,Bulimia,0.31,mental health,1240,105.12084981044556,138.19711125813726,0.5980763557700659,1.3428756254394907,1441065600000
2015-10-01,Bulimia,0.59,mental health,1241,118.097423282808,149.65196688792355,0.27565777320085477,-0.40507760043820723,1443657600000
2015-11-01,Bulimia,0.61,mental health,1242,129.39855599194635,156.007202375624,-0.6194776111471049,1.4341291929321718,1446336000000
2015-12-01,Bulimia,1.53,mental health,1243,146.09765954159909,152.8817432214364,-0.48235194123560476,0.8512229194023112,1448928000000
2016-01-01,Bulimia,0.63,mental health,1244,164.4773805452377,149.1073118590534,-0.04427901321234979,0.08746485449526573,1451606400000
2016-02-01,Bulimia,0.98,mental health,1245,167.25720494736646,128.24201781109446,-0.03254864741640216,-0.05195516415448515,1454284800000
2016-03-01,Bulimia,0,mental health,1246,185.86750954136608,154.2162845291835,-0.5890779230581509,-0.6341244670418047,1456790400000
2016-04-01,Bulimia,0.32,mental health,1247,203.01228854994352,146.79057611007846,0.1659664106296314,0.15258118998162304,1459468800000
2016-05-01,Bulimia,0.93,mental health,1248,205.65788720270274,137.64434176951173,0.3519536535792237,-0.3590148740286761,1462060800000
2016-06-01,Bulimia,0.32,mental health,1249,223.1779676133798,152.83436401058785,0.42128802386846104,-0.5246845410250793,1464739200000
2016-07-01,Bulimia,1.67,mental health,1250,231.2585275341155,127.51947687206837,-0.0448924497946443,-0.09111814323216047,1467331200000
2016-08-01,Bulimia,0.34,mental health,1251,251.74280425428097,129.6785171211114,-0.4767199764223814,-0.03761450216508757,1470009600000
2016-09-01,Bulimia,0.99,mental health,1252,261.8532079473046,166.89704685786052,-0.06980214340726225,0.024697782305545868,1472688000000
2016-10-01,Bulimia,0.63,mental health,1253,282.66141858984497,143.00445237922662,0.3991236321688744,0.33366346309433276,1475280000000
2016-11-01,Bulimia,0.95,mental health,1254,293.1404024560987,170.38241746116478,0.09723184968187917,-0.034425254320680616,1477958400000
2016-12-01,Bulimia,0,mental health,1255,303.60870902106535,173.87766380672926,-0.08686405421193706,0.0730640071514881,1480550400000
2017-01-01,Bulimia,1.16,mental health,1256,309.79857848462404,153.88691665022625,0.7529306939285182,0.2604486020243664,1483228800000
2017-02-01,Bulimia,0.62,mental health,1257,325.5130924337613,140.4238933227312,-0.24035002965910435,0.187947315225191,1485907200000
2017-03-01,Bulimia,0.56,mental health,1258,341.9749091311043,155.79070724700838,0.6898597136291779,-0.5757107447017049,1488326400000
2017-04-01,Bulimia,0.6,mental health,1259,359.7704453828227,136.40963557590808,-0.19521595540668088,-0.1337084103720358,1491004800000
2017-05-01,Bulimia,1.48,mental health,1260,365.329635629799,169.00052986904893,0.10722967223363566,0.08074651937731137,1493596800000
2017-06-01,Bulimia,0.94,mental health,1261,381.89715898686313,151.87203828537594,0.32172467867983784,0.4121611200167434,1496275200000
2017-07-01,Bulimia,0.93,mental health,1262,389.61872464593176,168.15243767035545,0.1575513672451731,0.08879590146619787,1498867200000
2017-08-01,Bulimia,0.89,mental health,1263,414.8260406141221,144.68610958689248,-0.25654982731387094,0.13111818746571452,1501545600000
2017-09-01,Bulimia,0.91,mental health,1264,413.1808816618768,133.89530861641296,-1.511388527002057,-1.5703715627225667,1504224000000
2017-10-01,Bulimia,0.86,mental health,1265,435.2765354391621,143.14849882990922,0.4763495227431895,-1.0269309185517963,1506816000000
2017-11-01,Bulimia,1.16,mental health,1266,445.07986778271675,150.53961460603477,0.027594535480204487,0.017822734255623567,1509494400000
2017-12-01,Bulimia,1.17,mental health,1267,461.8745238987838,163.04802117250165,0.050547773024948894,0.1809767681045104,1512086400000
2018-01-01,Bulimia,1.62,mental health,1268,471.9973803555888,162.78226422960515,-0.121184911749085,0.1313614320608295,1514764800000
2018-02-01,Bulimia,0,mental health,1269,487.0155885414336,151.86376353557162,-1.6787584697978757,0.8540482524458207,1517443200000
2018-03-01,Bulimia,1.35,mental health,1270,500.87053050170806,162.83001032475033,0.13573740289902872,-0.04363459263943974,1519862400000
2018-04-01,Bulimia,0.84,mental health,1271,514.3915950830824,135.25282162114556,-0.004270384572432028,0.04836559837204015,1522540800000
2018-05-01,Bulimia,1.11,mental health,1272,526.7424196447859,134.4266172287222,-0.3592912969120461,-0.12078037463790411,1525132800000
2018-06-01,Bulimia,1.12,mental health,1273,536.1168212923759,146.77592043394236,0.1731545242431958,-0.41191778168877496,1527811200000
2018-07-01,Bulimia,0.28,mental health,1274,551.172338874811,155.4613105706124,-0.24450836595492545,-0.6415548845478614,1530403200000
2018-08-01,Bulimia,0.82,mental health,1275,567.2466665035055,168.63051458548276,-0.11285153417059846,0.24431748266443604,1533081600000
2018-09-01,Bulimia,0.55,mental health,1276,578.5106155194519,163.75881904817587,0.04644525611249266,-0.09721433062221545,1535760000000
2018-10-01,Bulimia,1.6,mental health,1277,596.7487044303059,139.62332867444547,-0.5785411328316077,0.7281135739403028,1538352000000
2018-11-01,Bulimia,0.55,mental health,1278,603.8657265805382,178.58144593709966,0.15336820700654724,0.02232874063303048,1541030400000
2018-12-01,Bulimia,0,mental health,1279,621.8946985678114,138.64382865961034,-0.6536605176320304,-0.0822893411786354,1543622400000
2019-01-01,Bulimia,1.06,mental health,1280,632.2434211826686,160.94888716312386,0.04130873594668982,-0.06400920829331654,1546300800000
2019-02-01,Bulimia,2.01,mental health,1281,651.5469006063859,162.42786810337043,0.35450519819683296,0.18611047558184932,1548979200000
2019-03-01,Bulimia,0.79,mental health,1282,653.73202502698,158.34982415846142,-0.32683197884193366,0.2901077717579509,1551398400000
2019-04-01,Bulimia,1.65,mental health,1283,669.9058323604982,171.27764613481432,-0.16005884152495178,-0.09298970080387993,1554076800000
2019-05-01,Bulimia,1.55,mental health,1284,689.3294769415535,152.52056985602525,0.04679556259737084,0.6752839292791004,1556668800000
2019-06-01,Bulimia,0.54,mental health,1285,696.7594667027827,141.44566281352928,0.41818931378175,-0.017146607694710884,1559347200000
2019-07-01,Bulimia,0.79,mental health,1286,708.242423725749,148.38233486860807,0.12384189247006337,-0.27655338992663375,1561939200000
2019-08-01,Bulimia,0.26,mental health,1287,728.1556044138194,156.22266311388302,0.0591393015368922,-0.08795024241861259,1564617600000
2019-09-01,Bulimia,0.52,mental health,1288,741.5945202237481,168.893025578939,0.10748238215179433,-0.0815293468893172,1567296000000
2019-10-01,Bulimia,0.49,mental health,1289,750.4674287726715,172.0988719309302,0.02327594753667171,-0.08559891312150945,1569888000000
2019-11-01,Bulimia,0.51,mental health,1290,758.8764924919728,152.41413946509508,0.04734443579957312,-0.1939047313485379,1572566400000
2019-12-01,Bulimia,0.5,mental health,1291,782.5563791486742,157.29260822667024,0.07958202754557232,-0.553920602327797,1575158400000
2020-01-01,Bulimia,0.48,mental health,1292,785.4745309120799,127.04080151547268,-0.3522094065733372,0.028468293134163523,1577836800000
2020-02-01,Bulimia,1.96,mental health,1293,802.584417063783,121.80935196493486,-0.07943219091440387,-0.180842972561415,1580515200000
2020-03-01,Bulimia,0.43,mental health,1294,818.4338254217176,174.2447616222707,-0.09544659884282385,-0.29270062082530846,1583020800000
2020-04-01,Bulimia,0.87,mental health,1295,827.5551303360293,164.7622052779788,0.17863407065139006,-0.2124279344368297,1585699200000
2020-05-01,Bulimia,1.29,mental health,1296,839.1342631308904,166.9457121433392,-0.20547066935526423,-0.18957249384532968,1588291200000
2020-06-01,Bulimia,1.12,mental health,1297,859.0339264948163,163.6862575134985,0.007871590266885059,-0.017339285911927016,1590969600000
2020-07-01,Bulimia,1.37,mental health,1298,873.5872543557734,125.67109187455554,0.23254222197788704,-0.03946260123065606,1593561600000
2020-08-01,Bulimia,2.29,mental health,1299,877.6240123559681,142.7983834298714,-0.8780277483171243,-1.1816923508176147,1596240000000
2020-09-01,Bulimia,1.12,mental health,1300,891.9383620641689,147.0833488626519,-1.1348130817935151,0.9077172218569415,1598918400000
2020-10-01,Bulimia,0.69,mental health,1301,908.327713097928,123.37888198224117,-0.0272874242543991,-0.0029924470323684058,1601510400000
2020-11-01,Bulimia,1.19,mental health,1302,927.0490673602269,176.21015183546132,-0.2243031023761794,-0.6056812868006632,1604188800000
2020-12-01,Bulimia,0.48,mental health,1303,934.1436886593964,144.95956614225213,-0.029744954768831378,-0.6343068324486403,1606780800000
2021-01-01,Bulimia,0.47,mental health,1304,940.9399039829939,149.90079909410812,0.2654550050776364,-0.9672578731091892,1609459200000
2021-02-01,Bulimia,0.51,mental health,1305,964.9265870408881,147.8023155280464,0.6037889427770728,-0.14258047210009703,1612137600000
2021-03-01,Bulimia,1.58,mental health,1306,966.6481774975119,137.55205854924301,-0.20798729688098663,0.001156274666542556,1614556800000
2021-04-01,Bulimia,0.96,mental health,1307,985.7152611854809,164.8195930948359,0.16998556008844826,0.043514843490328095,1617235200000
2021-05-01,Bulimia,0,mental health,1308,999.8280347114045,139.8444224757972,-0.1448604937303121,-0.017407878718287594,1619827200000
2015-01-01,Cancer,3.65,health,1309,5.060058210775762,150.88692669620346,-0.15501229116091295,-0.15389365196179486,1420070400000
2015-02-01,Cancer,5.71,health,1310,15.659621279485487,172.7098686860302,0.07428488205493551,0.028194143032396903,1422748800000
2015-03-01,Cancer,2.27,health,1311,30.64960975679147,132.08544056019375,-0.16193653560992444,-0.024737069850684957,1425168000000
2015-04-01,Cancer,3.35,health,1312,35.44078872614622,145.5102216189588,-0.2245443111975658,-0.057082266522734834,1427846400000
2015-05-01,Cancer,4.54,health,1313,50.72058616552122,153.18091674568032,0.06870375429658547,0.39457936314032444,1430438400000
2015-06-01,Cancer,2.65,health,1314,66.86312372151185,146.69840597743976,-0.11088077273924167,-0.0518928940200287,1433116800000
2015-07-01,Cancer,2.27,health,1315,75.0202615274264,159.2572404975429,-0.6041897249986273,-0.2554599192396843,1435708800000
2015-08-01,Cancer,2.25,health,1316,89.93058946330449,128.58152733568767,-0.23689515776282943,0.026400757105137566,1438387200000
2015-09-01,Cancer,3.76,health,1317,97.80549868852992,143.6123825784169,-0.0001381004154774046,0.5513913690215135,1441065600000
2015-10-01,Cancer,2.38,health,1318,115.09794646235153,161.78321709721052,0.24078143917060754,-0.16163286972480764,1443657600000
2015-11-01,Cancer,3.67,health,1319,136.4358531220286,122.95138335477077,-0.17200963414166617,0.0958134276238344,1446336000000
2015-12-01,Cancer,3.07,health,1320,145.71866277141282,175.2342523624246,-0.24125726158826993,-0.05225419588481895,1448928000000
2016-01-01,Cancer,2.82,health,1321,157.351631483117,142.81145287254628,-0.09371197656091675,-0.16173450287741056,1451606400000
2016-02-01,Cancer,4.88,health,1322,173.28039312982906,156.14308383361617,-0.15608749282163106,0.015084926126068165,1454284800000
2016-03-01,Cancer,4.32,health,1323,178.9093931671121,158.65417814036053,0.10289053720161605,0.0738218670493123,1456790400000
2016-04-01,Cancer,3.8,health,1324,198.4676174649313,117.01377823281219,-0.14592351395208125,0.003288869762589608,1459468800000
2016-05-01,Cancer,4.36,health,1325,215.62518573063335,156.93245296549756,0.19877223796177051,0.24313032303287663,1462060800000
2016-06-01,Cancer,2.27,health,1326,226.9047561864758,161.80930444375426,0.09468478261610151,-0.0307123845722354,1464739200000
2016-07-01,Cancer,5.02,health,1327,240.74302519555482,122.82384774768953,-0.12516930297798845,0.003125244585019876,1467331200000
2016-08-01,Cancer,3.05,health,1328,255.15510532640235,147.6839713911107,-0.049613463976851124,0.13500789013370018,1470009600000
2016-09-01,Cancer,2.64,health,1329,268.3510225928032,159.84235556476506,0.2893568502516448,-0.02202103093809673,1472688000000
2016-10-01,Cancer,1.89,health,1330,275.77396912327447,136.37903400124534,-0.12082219459884135,-0.5203551646725733,1475280000000
2016-11-01,Cancer,3.5,health,1331,290.98572136844103,148.36600395779905,-0.1185546607526626,0.19632415004777207,1477958400000
2016-12-01,Cancer,2.15,health,1332,300.7029768321269,129.05277933662492,-0.2127523974009198,-0.38585029722732195,1480550400000
2017-01-01,Cancer,2.62,health,1333,316.33514411772006,136.07271951004756,0.006607444309934762,-0.011150108464446267,1483228800000
2017-02-01,Cancer,4.66,health,1334,331.68293882588773,161.22627367779165,-0.1160246982657393,-0.005233272859827276,1485907200000
2017-03-01,Cancer,2.23,health,1335,342.77096334323505,152.25016687312095,-0.2918675004435899,-0.2058750389727502,1488326400000
2017-04-01,Cancer,1.79,health,1336,347.5040203185615,157.82325450935488,-0.34541140054035485,0.02884938852272373,1491004800000
2017-05-01,Cancer,3.56,health,1337,367.76061682930117,119.41297730014452,-0.059238783421300886,-0.018463131426521565,1493596800000
2017-06-01,Cancer,3.15,health,1338,385.96248134782866,122.93690261524793,-0.11671235057125048,0.1095036464757275,1496275200000
2017-07-01,Cancer,4.35,health,1339,388.4511583224062,174.8317340920493,0.007825678679105002,-0.0800060732812334,1498867200000
2017-08-01,Cancer,3.26,health,1340,402.2468443303087,137.8061765276378,0.07130797056420532,0.3223540094904641,1501545600000
2017-09-01,Cancer,5.13,health,1341,416.38161695465396,149.3787325909995,-0.17642212134150248,-0.16687254671472143,1504224000000
2017-10-01,Cancer,3.17,health,1342,434.19755656982744,169.9383590508475,0.12904575647524094,0.2838053997206005,1506816000000
2017-11-01,Cancer,3.18,health,1343,452.3403847285733,158.531155658358,0.1361692044853938,-0.01723628890700396,1509494400000
2017-12-01,Cancer,2.93,health,1344,464.83299357527983,164.1888882120186,-0.18426610425560916,-0.06704717142454558,1512086400000
2018-01-01,Cancer,4.33,health,1345,470.92171333127243,118.68743582069214,-0.12230374111566017,-0.01570199253430004,1514764800000
2018-02-01,Cancer,2.68,health,1346,489.5979913574506,132.96134674096152,0.10881669834651465,-0.4939139974298546,1517443200000
2018-03-01,Cancer,2.16,health,1347,499.6919997907084,154.64242131084,0.09502962456275231,0.6478362700730265,1519862400000
2018-04-01,Cancer,2.23,health,1348,513.0057685021895,150.16730268266178,0.020242749104446255,-0.3307516408595233,1522540800000
2018-05-01,Cancer,3.32,health,1349,525.3787632463349,172.98182328824328,0.36867508104103025,0.21818445372749262,1525132800000
2018-06-01,Cancer,3.36,health,1350,545.4103501124603,124.63063860723992,0.0020624261487118376,-0.19618259848640018,1527811200000
2018-07-01,Cancer,3.6,health,1351,549.446491924973,128.43538178636476,-0.2860542473960966,0.3271955149541796,1530403200000
2018-08-01,Cancer,2.17,health,1352,560.1813277336173,176.077910136549,0.15863453951514236,-0.002391187202848416,1533081600000
2018-09-01,Cancer,2.21,health,1353,584.0671462923599,145.44401659887086,-0.23853677749649338,-0.14806971215085754,1535760000000
2018-10-01,Cancer,2.94,health,1354,588.4468730905774,173.75030230059977,0.017380305226693486,-0.028172100189047297,1538352000000
2018-11-01,Cancer,3.29,health,1355,606.9301570129859,165.8259980746602,-0.38462334216564176,-0.3461309181815457,1541030400000
2018-12-01,Cancer,3.61,health,1356,612.8586166994818,146.31199614503186,-0.14297096719666652,-0.21990404251268128,1543622400000
2019-01-01,Cancer,2.39,health,1357,628.3077002013498,179.6220340710433,0.09152106363843787,0.06300768093462075,1546300800000
2019-02-01,Cancer,2.3,health,1358,649.0362079543249,132.2461547187213,-0.5670950066277531,-0.12444810803009457,1548979200000
2019-03-01,Cancer,3.43,health,1359,660.8488921810757,135.06558397530142,-0.15402258338007754,0.28339199242077634,1551398400000
2019-04-01,Cancer,3.31,health,1360,671.466426240876,149.50719856092607,0.5642415461899135,-0.8152421134734217,1554076800000
2019-05-01,Cancer,3.36,health,1361,679.4873330184265,118.7538134988946,-0.13278104743813404,0.04316830784689342,1556668800000
2019-06-01,Cancer,4.04,health,1362,691.8081863005766,177.14401445495554,0.07787605700855253,0.07739698059272747,1559347200000
2019-07-01,Cancer,6.03,health,1363,707.2317994778585,153.96022953161278,-0.07791711588461145,0.1660151414388721,1561939200000
2019-08-01,Cancer,3.65,health,1364,717.9157070543284,157.27473329044574,0.24376836940017038,0.15295366859873027,1564617600000
2019-09-01,Cancer,5.71,health,1365,734.1284150428756,183.85137627391944,0.1363848158760416,0.029235350769633166,1567296000000
2019-10-01,Cancer,3.17,health,1366,747.6642006845452,142.84908463484712,0.6473664482765317,-0.12028063101533219,1569888000000
2019-11-01,Cancer,3.3,health,1367,769.8416611898896,175.2514095952175,-0.08546016035844703,0.14744028750102905,1572566400000
2019-12-01,Cancer,3.52,health,1368,778.6486318515252,144.77956450101698,0.6563840694763,0.18326213350909584,1575158400000
2020-01-01,Cancer,4.55,health,1369,785.9981630840442,117.75817039715206,-0.05718822537614286,0.06940526898628645,1577836800000
2020-02-01,Cancer,4.9,health,1370,796.411803097122,162.59153132935194,0.900935053560053,0.10309481493300014,1580515200000
2020-03-01,Cancer,4.09,health,1371,810.5614434402253,140.49273641576264,-0.392145826377853,-0.25565602689666095,1583020800000
2020-04-01,Cancer,2.38,health,1372,830.4182225102147,165.4333290347952,-0.010472718015252314,-0.08719920072953657,1585699200000
2020-05-01,Cancer,2.79,health,1373,839.5314007137981,146.56849121310498,-0.36210649955447377,0.24119310468996555,1588291200000
2020-06-01,Cancer,3.14,health,1374,853.861983741994,121.51875782871808,-0.06291483549198038,0.03836498476027972,1590969600000
2020-07-01,Cancer,3.67,health,1375,865.5023685087871,182.7168578397393,0.15245271853717546,0.013323347093152638,1593561600000
2020-08-01,Cancer,3.21,health,1376,888.0801023821573,157.15858828006375,0.09964151129681806,0.0889515144062515,1596240000000
2020-09-01,Cancer,1.34,health,1377,895.263756608849,129.8164030758686,-0.10619724210208226,0.1547564383156359,1598918400000
2020-10-01,Cancer,3.01,health,1378,903.6243274131607,155.77379793305172,-0.32436434289170396,0.04951491247192206,1601510400000
2020-11-01,Cancer,4.51,health,1379,923.7626516764147,114.31615593567139,-0.12753144175144768,0.03639441076412219,1604188800000
2020-12-01,Cancer,3.35,health,1380,939.1924812473112,126.65695172874605,-0.15638955005526775,0.07033740427531483,1606780800000
2021-01-01,Cancer,3.27,health,1381,944.664824366423,145.76763429082132,-0.5296767831558511,0.556446546089497,1609459200000
2021-02-01,Cancer,3.09,health,1382,962.4798708246257,146.47936803986755,0.19969636029096502,-0.3475984901662983,1612137600000
2021-03-01,Cancer,2.72,health,1383,972.7949956337375,156.42621265914906,-0.3655248809716776,-0.0840055929266741,1614556800000
2021-04-01,Cancer,3.35,health,1384,981.5781510286768,123.88691173675593,-0.07269389215539636,-0.020525139886659494,1617235200000
2021-05-01,Cancer,3.87,health,1385,1006.3303706353536,149.12573004602393,0.013104885957559539,-0.007237463936886377,1619827200000
2015-01-01,Climate change,0,climate,1386,2.853666107715655,141.44026287440764,-0.08006900594759933,-0.27008591927766307,1420070400000
2015-02-01,Climate change,0,climate,1387,11.388056823145032,129.50404412140745,0.19291233268152155,0.005474688316778512,1422748800000
2015-03-01,Climate change,0,climate,1388,20.259122195508947,166.45069589131177,0.10895042722545867,-0.16314220545553107,1425168000000
2015-04-01,Climate change,0,climate,1389,43.7476475426568,143.61188933356914,0.4267001115353431,0.1608106420457028,1427846400000
2015-05-01,Climate change,0,climate,1390,52.44163870352436,167.94884935980735,-0.022436376339180487,-0.006879161613456369,1430438400000
2015-06-01,Climate change,0,climate,1391,63.312417476842036,169.86178380280344,1.1264076773185407,0.16792879678314518,1433116800000
2015-07-01,Climate change,0,climate,1392,76.5985687514795,137.84531678736897,0.0026348308415679476,0.081700294039991,1435708800000
2015-08-01,Climate change,0,climate,1393,90.99197303170003,168.45618835046596,0.14812546178012262,-0.029829328885419337,1438387200000
